Text,Label
kein Druckschmerz in der Leiste links.,0
unauffällig in der Lendenregion links.,0
Bauchdecke beidseits negativ.,0
"Condylus links, empfindlich.",1
"Vastus medialis beidseits, stärker.",1
"Vastus medialis rechts, druckempfindlich.",1
"Tibiakopf beidseits, auffällig.",1
Bauchdecke beidseits negativ.,0
Die Rhomboidei links scheint in Ordnung zu sein.,0
"Lendenregion links, empfindlich.",1
unauffällig in der Gluteus maximus rechts.,0
Die Condylus beidseits scheint in Ordnung zu sein.,0
"Lendenregion beidseits, druckempfindlich.",1
Leiste links positiv.,1
unauffällig in der Tibiakopf rechts.,0
kein Druckschmerz in der Vastus medialis beidseits.,0
unauffällig in der Bauchdecke beidseits.,0
Die Oberschenkel rechts scheint in Ordnung zu sein.,0
"Rhomboidei beidseits, empfindlich.",1
Druckschmerz in der Leiste beidseits.,1
leichter Druckschmerz in der Condylus rechts.,1
leichter Druckschmerz in der Oberschenkel rechts.,1
Druckschmerz in der Tibiakopf beidseits.,1
unauffällig in der Patella rechts.,0
Leiste beidseits negativ.,0
Die Leiste beidseits scheint in Ordnung zu sein.,0
unauffällig in der Oberschenkel links.,0
Patella beidseits negativ.,0
"Condylus links, empfindlich.",1
"Oberschenkel rechts, auffällig.",1
"Condylus rechts, stärker.",1
unauffällig in der Lendenregion beidseits.,0
Die Bauchdecke beidseits zeigt keine Auffälligkeiten.,0
leichter Druckschmerz in der Oberschenkel beidseits.,1
leichter Druckschmerz in der Oberschenkel beidseits.,1
unauffällig in der Gluteus maximus beidseits.,0
Die Oberschenkel links scheint in Ordnung zu sein.,0
kein Druckschmerz in der Lendenregion beidseits.,0
"Vastus medialis beidseits, druckempfindlich.",1
leichter Druckschmerz in der Oberschenkel rechts.,1
Die Leiste beidseits scheint in Ordnung zu sein.,0
Die Lendenregion rechts ist nicht schmerzhaft.,0
"Gluteus maximus rechts, stärker.",1
Die Bauchdecke beidseits zeigt keine Auffälligkeiten.,0
unauffällig in der Tibiakopf links.,0
Druckschmerz in der Rhomboidei links.,1
starker Druckschmerz in der Leiste rechts.,1
Condylus links negativ.,0
unauffällig in der Vastus medialis beidseits.,0
Der Zustand der Tibiakopf links zeigt keine Auffälligkeiten.,0
Die Oberschenkel rechts scheint in Ordnung zu sein.,0
Die Patella rechts scheint in Ordnung zu sein.,0
unauffällig in der Lendenregion links.,0
Druckschmerz in der Tibiakopf rechts.,1
"Rhomboidei beidseits, empfindlich.",1
"Rhomboidei beidseits, auffällig.",1
"Gluteus maximus beidseits, empfindlich.",1
Bauchdecke rechts negativ.,0
leichter Druckschmerz in der Bauchdecke rechts.,1
leichter Druckschmerz in der Condylus rechts.,1
"Oberschenkel rechts, druckempfindlich.",1
Die Oberschenkel rechts scheint in Ordnung zu sein.,0
leichter Druckschmerz in der Bauchdecke beidseits.,1
Die Condylus links ist nicht schmerzhaft.,0
leichter Druckschmerz in der Leiste rechts.,1
unauffällig in der Bauchdecke links.,0
unauffällig in der Oberschenkel rechts.,0
kein Druckschmerz in der Bauchdecke links.,0
kein Druckschmerz in der Gluteus maximus beidseits.,0
Lendenregion beidseits negativ.,0
"Lendenregion beidseits, empfindlich.",1
unauffällig in der Condylus rechts.,0
kein Druckschmerz in der Vastus medialis links.,0
kein Druckschmerz in der Oberschenkel links.,0
Druckschmerz in der Leiste beidseits.,1
Die Oberschenkel rechts ist ohne Druckschmerz.,0
starker Druckschmerz in der Vastus medialis beidseits.,1
"Condylus rechts, stärker.",1
Condylus links positiv.,1
"Leiste beidseits, empfindlich.",1
"Vastus medialis links, auffällig.",1
starker Druckschmerz in der Lendenregion beidseits.,1
Druckschmerz in der Patella rechts.,1
"Rhomboidei beidseits, stärker.",1
Die Tibiakopf beidseits ist nicht schmerzhaft.,0
kein Druckschmerz in der Tibiakopf beidseits.,0
leichter Druckschmerz in der Patella rechts.,1
"Vastus medialis links, druckempfindlich.",1
Die Leiste links zeigt keine Auffälligkeiten.,0
Leiste rechts positiv.,1
"Patella links, auffällig.",1
Die Tibiakopf links scheint in Ordnung zu sein.,0
kein Druckschmerz in der Vastus medialis beidseits.,0
unauffällig in der Gluteus maximus beidseits.,0
"Oberschenkel beidseits, druckempfindlich.",1
"Condylus beidseits, stärker.",1
Die Rhomboidei beidseits scheint in Ordnung zu sein.,0
Druckschmerz in der Lendenregion rechts.,1
Die Leiste rechts ist nicht schmerzhaft.,0
Druckschmerz in der Gluteus maximus rechts.,1
Die Oberschenkel beidseits ist ohne Druckschmerz.,0
Druckschmerz in der Condylus links.,1
leichter Druckschmerz in der Tibiakopf rechts.,1
"Gluteus maximus links, auffällig.",1
Die Bauchdecke links scheint in Ordnung zu sein.,0
leichter Druckschmerz in der Lendenregion links.,1
unauffällig in der Vastus medialis rechts.,0
leichter Druckschmerz in der Tibiakopf beidseits.,1
Die Gluteus maximus beidseits scheint in Ordnung zu sein.,0
"Rhomboidei links, druckempfindlich.",1
"Lendenregion beidseits, druckempfindlich.",1
"Rhomboidei rechts, empfindlich.",1
Rhomboidei links positiv.,1
"Oberschenkel rechts, empfindlich.",1
Vastus medialis beidseits positiv.,1
"Tibiakopf beidseits, auffällig.",1
Die Rhomboidei beidseits ist unauffällig.,0
"Rhomboidei links, stärker.",1
leichter Druckschmerz in der Patella beidseits.,1
Die Patella links ist nicht schmerzhaft.,0
Die Vastus medialis rechts zeigt keine Auffälligkeiten.,0
Die Patella rechts ist nicht schmerzhaft.,0
Der Zustand der Lendenregion rechts funktioniert wie erwartet.,0
Druckschmerz in der Tibiakopf beidseits.,1
Patella links positiv.,1
kein Druckschmerz in der Rhomboidei links.,0
Die Vastus medialis beidseits ist nicht schmerzhaft.,0
Patella links positiv.,1
Die Condylus rechts ist ohne Druckschmerz.,0
Druckschmerz in der Vastus medialis links.,1
unauffällig in der Tibiakopf links.,0
Die Vastus medialis links zeigt keine Auffälligkeiten.,0
leichter Druckschmerz in der Vastus medialis rechts.,1
unauffällig in der Leiste links.,0
"Vastus medialis rechts, auffällig.",1
unauffällig in der Lendenregion links.,0
Die Condylus beidseits ist ohne Druckschmerz.,0
Die Patella beidseits scheint in Ordnung zu sein.,0
Die Patella links ist unauffällig.,0
"Lendenregion links, stärker.",1
leichter Druckschmerz in der Rhomboidei links.,1
kein Druckschmerz in der Condylus rechts.,0
"Patella beidseits, auffällig.",1
"Tibiakopf beidseits, stärker.",1
Der Zustand der Tibiakopf links ist normal.,0
kein Druckschmerz in der Leiste rechts.,0
"Lendenregion rechts, auffällig.",1
Die Gluteus maximus links ist ohne Druckschmerz.,0
"Leiste rechts, auffällig.",1
"Tibiakopf rechts, empfindlich.",1
Die Patella rechts zeigt keine Auffälligkeiten.,0
kein Druckschmerz in der Vastus medialis rechts.,0
starker Druckschmerz in der Tibiakopf beidseits.,1
"Rhomboidei rechts, stärker.",1
kein Druckschmerz in der Oberschenkel links.,0
kein Druckschmerz in der Vastus medialis rechts.,0
unauffällig in der Gluteus maximus rechts.,0
"Tibiakopf links, empfindlich.",1
leichter Druckschmerz in der Lendenregion beidseits.,1
Druckschmerz in der Bauchdecke links.,1
Die Condylus beidseits ist nicht schmerzhaft.,0
"Rhomboidei beidseits, auffällig.",1
"Vastus medialis beidseits, empfindlich.",1
"Condylus beidseits, stärker.",1
kein Druckschmerz in der Condylus beidseits.,0
Die Vastus medialis links scheint in Ordnung zu sein.,0
Die Tibiakopf beidseits zeigt keine Auffälligkeiten.,0
Druckschmerz in der Condylus rechts.,1
leichter Druckschmerz in der Condylus rechts.,1
Die Vastus medialis links ist nicht schmerzhaft.,0
kein Druckschmerz in der Gluteus maximus rechts.,0
Gluteus maximus beidseits positiv.,1
Die Tibiakopf beidseits scheint in Ordnung zu sein.,0
starker Druckschmerz in der Rhomboidei beidseits.,1
Rhomboidei links negativ.,0
"Leiste beidseits, stärker.",1
starker Druckschmerz in der Rhomboidei rechts.,1
Druckschmerz in der Rhomboidei beidseits.,1
Lendenregion beidseits positiv.,1
"Patella beidseits, stärker.",1
starker Druckschmerz in der Leiste links.,1
"Gluteus maximus rechts, druckempfindlich.",1
"Bauchdecke beidseits, stärker.",1
"Tibiakopf links, stärker.",1
leichter Druckschmerz in der Tibiakopf links.,1
Druckschmerz in der Oberschenkel rechts.,1
"Tibiakopf links, empfindlich.",1
Die Leiste rechts scheint in Ordnung zu sein.,0
kein Druckschmerz in der Tibiakopf rechts.,0
kein Druckschmerz in der Patella rechts.,0
Bauchdecke rechts negativ.,0
leichter Druckschmerz in der Oberschenkel rechts.,1
"Condylus rechts, druckempfindlich.",1
starker Druckschmerz in der Gluteus maximus links.,1
unauffällig in der Bauchdecke links.,0
kein Druckschmerz in der Tibiakopf links.,0
kein Druckschmerz in der Gluteus maximus beidseits.,0
Die Patella rechts ist unauffällig.,0
"Bauchdecke links, stärker.",1
"Oberschenkel rechts, stärker.",1
"Patella rechts, empfindlich.",1
Druckschmerz in der Oberschenkel rechts.,1
Druckschmerz in der Patella links.,1
"Lendenregion links, auffällig.",1
unauffällig in der Rhomboidei links.,0
Druckschmerz in der Tibiakopf beidseits.,1
"Condylus links, stärker.",1
Druckschmerz in der Rhomboidei rechts.,1
Die Vastus medialis beidseits scheint in Ordnung zu sein.,0
"Tibiakopf rechts, empfindlich.",1
"Vastus medialis links, auffällig.",1
leichter Druckschmerz in der Leiste links.,1
leichter Druckschmerz in der Bauchdecke rechts.,1
Der Zustand der Condylus beidseits kein Hinweis auf Pathologie.,0
"Tibiakopf beidseits, stärker.",1
"Condylus rechts, stärker.",1
"Patella links, empfindlich.",1
Die Bauchdecke beidseits zeigt keine Auffälligkeiten.,0
starker Druckschmerz in der Patella beidseits.,1
"Lendenregion links, empfindlich.",1
Die Oberschenkel links ist unauffällig.,0
Vastus medialis beidseits positiv.,1
"Rhomboidei rechts, druckempfindlich.",1
Tibiakopf links negativ.,0
Die Leiste links ist unauffällig.,0
kein Druckschmerz in der Tibiakopf links.,0
starker Druckschmerz in der Rhomboidei links.,1
"Leiste links, druckempfindlich.",1
unauffällig in der Rhomboidei rechts.,0
Bauchdecke rechts positiv.,1
"Oberschenkel links, stärker.",1
Druckschmerz in der Condylus rechts.,1
starker Druckschmerz in der Oberschenkel rechts.,1
unauffällig in der Oberschenkel rechts.,0
kein Druckschmerz in der Tibiakopf rechts.,0
starker Druckschmerz in der Vastus medialis rechts.,1
starker Druckschmerz in der Patella rechts.,1
unauffällig in der Tibiakopf beidseits.,0
"Bauchdecke beidseits, stärker.",1
unauffällig in der Tibiakopf beidseits.,0
leichter Druckschmerz in der Tibiakopf beidseits.,1
"Condylus links, auffällig.",1
Vastus medialis links positiv.,1
kein Druckschmerz in der Gluteus maximus rechts.,0
leichter Druckschmerz in der Condylus rechts.,1
Tibiakopf links positiv.,1
"Bauchdecke rechts, auffällig.",1
unauffällig in der Condylus links.,0
kein Druckschmerz in der Patella rechts.,0
"Lendenregion beidseits, stärker.",1
kein Druckschmerz in der Patella rechts.,0
Lendenregion links negativ.,0
"Gluteus maximus links, stärker.",1
Rhomboidei beidseits negativ.,0
Die Vastus medialis beidseits ist ohne Druckschmerz.,0
starker Druckschmerz in der Gluteus maximus beidseits.,1
"Oberschenkel links, stärker.",1
unauffällig in der Patella rechts.,0
starker Druckschmerz in der Patella links.,1
Die Condylus beidseits scheint in Ordnung zu sein.,0
unauffällig in der Lendenregion beidseits.,0
"Vastus medialis beidseits, stärker.",1
"Bauchdecke rechts, empfindlich.",1
Vastus medialis rechts negativ.,0
"Rhomboidei rechts, druckempfindlich.",1
Die Condylus beidseits ist unauffällig.,0
"Patella links, empfindlich.",1
"Gluteus maximus links, empfindlich.",1
Bauchdecke links positiv.,1
Die Tibiakopf links ist ohne Druckschmerz.,0
Die Leiste links zeigt keine Auffälligkeiten.,0
Patella links negativ.,0
"Oberschenkel rechts, stärker.",1
Die Bauchdecke rechts ist ohne Druckschmerz.,0
Lendenregion links positiv.,1
Condylus beidseits negativ.,0
"Vastus medialis links, auffällig.",1
Druckschmerz in der Condylus rechts.,1
starker Druckschmerz in der Gluteus maximus beidseits.,1
"Patella beidseits, stärker.",1
"Patella rechts, druckempfindlich.",1
Oberschenkel rechts positiv.,1
unauffällig in der Gluteus maximus beidseits.,0
Vastus medialis beidseits negativ.,0
"Oberschenkel links, druckempfindlich.",1
Die Lendenregion links ist nicht schmerzhaft.,0
Die Oberschenkel links ist unauffällig.,0
Der Zustand der Lendenregion links ist stabil.,0
Druckschmerz in der Rhomboidei beidseits.,1
leichter Druckschmerz in der Bauchdecke links.,1
Der Zustand der Lendenregion links kein Hinweis auf Pathologie.,0
kein Druckschmerz in der Lendenregion rechts.,0
unauffällig in der Gluteus maximus beidseits.,0
Die Patella beidseits zeigt keine Auffälligkeiten.,0
unauffällig in der Tibiakopf rechts.,0
Druckschmerz in der Rhomboidei beidseits.,1
"Lendenregion links, stärker.",1
"Condylus links, druckempfindlich.",1
"Lendenregion beidseits, auffällig.",1
"Condylus beidseits, stärker.",1
kein Druckschmerz in der Lendenregion rechts.,0
"Lendenregion beidseits, druckempfindlich.",1
"Tibiakopf rechts, empfindlich.",1
starker Druckschmerz in der Bauchdecke links.,1
unauffällig in der Bauchdecke rechts.,0
Der Zustand der Rhomboidei links kein Hinweis auf Pathologie.,0
Patella rechts negativ.,0
unauffällig in der Lendenregion rechts.,0
Die Condylus beidseits scheint in Ordnung zu sein.,0
Die Condylus beidseits ist ohne Druckschmerz.,0
Die Tibiakopf rechts ist unauffällig.,0
kein Druckschmerz in der Patella links.,0
kein Druckschmerz in der Lendenregion links.,0
Der Zustand der Bauchdecke rechts ist stabil.,0
leichter Druckschmerz in der Gluteus maximus rechts.,1
Die Condylus links ist unauffällig.,0
"Gluteus maximus beidseits, auffällig.",1
Vastus medialis links positiv.,1
Rhomboidei beidseits negativ.,0
starker Druckschmerz in der Oberschenkel links.,1
Der Zustand der Leiste beidseits zeigt keine Auffälligkeiten.,0
Druckschmerz in der Leiste rechts.,1
Die Gluteus maximus links ist unauffällig.,0
starker Druckschmerz in der Tibiakopf rechts.,1
Die Lendenregion links scheint in Ordnung zu sein.,0
unauffällig in der Condylus beidseits.,0
"Leiste beidseits, stärker.",1
Leiste links positiv.,1
starker Druckschmerz in der Gluteus maximus beidseits.,1
Die Tibiakopf beidseits ist unauffällig.,0
leichter Druckschmerz in der Rhomboidei rechts.,1
Druckschmerz in der Rhomboidei beidseits.,1
"Leiste rechts, empfindlich.",1
Die Vastus medialis rechts ist ohne Druckschmerz.,0
"Rhomboidei links, stärker.",1
kein Druckschmerz in der Condylus rechts.,0
starker Druckschmerz in der Rhomboidei links.,1
Der Zustand der Gluteus maximus rechts kein Hinweis auf Pathologie.,0
"Oberschenkel beidseits, auffällig.",1
"Gluteus maximus rechts, druckempfindlich.",1
Die Leiste links scheint in Ordnung zu sein.,0
leichter Druckschmerz in der Tibiakopf beidseits.,1
starker Druckschmerz in der Rhomboidei rechts.,1
"Rhomboidei rechts, druckempfindlich.",1
starker Druckschmerz in der Leiste beidseits.,1
unauffällig in der Rhomboidei links.,0
unauffällig in der Leiste beidseits.,0
Die Oberschenkel rechts ist ohne Druckschmerz.,0
leichter Druckschmerz in der Condylus rechts.,1
Patella links negativ.,0
"Leiste beidseits, auffällig.",1
leichter Druckschmerz in der Gluteus maximus beidseits.,1
Tibiakopf links positiv.,1
"Tibiakopf beidseits, empfindlich.",1
Patella beidseits positiv.,1
Die Patella links ist nicht schmerzhaft.,0
Druckschmerz in der Bauchdecke rechts.,1
unauffällig in der Tibiakopf links.,0
Druckschmerz in der Oberschenkel links.,1
Tibiakopf rechts negativ.,0
Der Zustand der Lendenregion rechts kein Hinweis auf Pathologie.,0
"Tibiakopf beidseits, empfindlich.",1
kein Druckschmerz in der Patella beidseits.,0
Die Rhomboidei beidseits zeigt keine Auffälligkeiten.,0
Die Patella beidseits scheint in Ordnung zu sein.,0
kein Druckschmerz in der Gluteus maximus links.,0
leichter Druckschmerz in der Gluteus maximus rechts.,1
starker Druckschmerz in der Rhomboidei rechts.,1
"Patella beidseits, druckempfindlich.",1
"Oberschenkel rechts, druckempfindlich.",1
"Bauchdecke links, auffällig.",1
Lendenregion beidseits positiv.,1
Tibiakopf links negativ.,0
Die Bauchdecke rechts zeigt keine Auffälligkeiten.,0
Condylus links positiv.,1
Druckschmerz in der Condylus beidseits.,1
Druckschmerz in der Rhomboidei beidseits.,1
"Lendenregion rechts, empfindlich.",1
"Tibiakopf links, auffällig.",1
kein Druckschmerz in der Gluteus maximus links.,0
"Patella beidseits, stärker.",1
Vastus medialis beidseits negativ.,0
Der Zustand der Vastus medialis links funktioniert wie erwartet.,0
Die Oberschenkel rechts ist ohne Druckschmerz.,0
starker Druckschmerz in der Lendenregion beidseits.,1
Die Gluteus maximus links ist nicht schmerzhaft.,0
Der Zustand der Tibiakopf links funktioniert wie erwartet.,0
"Rhomboidei beidseits, empfindlich.",1
"Patella links, empfindlich.",1
Der Zustand der Gluteus maximus rechts kein Hinweis auf Pathologie.,0
"Bauchdecke beidseits, empfindlich.",1
"Bauchdecke links, auffällig.",1
starker Druckschmerz in der Vastus medialis rechts.,1
unauffällig in der Tibiakopf rechts.,0
Die Gluteus maximus rechts scheint in Ordnung zu sein.,0
Die Bauchdecke links ist ohne Druckschmerz.,0
unauffällig in der Tibiakopf links.,0
Druckschmerz in der Lendenregion links.,1
starker Druckschmerz in der Oberschenkel rechts.,1
unauffällig in der Bauchdecke beidseits.,0
"Condylus beidseits, auffällig.",1
"Vastus medialis rechts, empfindlich.",1
Der Zustand der Leiste links ist stabil.,0
Die Leiste links ist unauffällig.,0
Die Patella beidseits zeigt keine Auffälligkeiten.,0
